,f1_weighted,f1_0,f1_1,kind,metric,snr,model_name,bal_acc,corpus
0,0.5763510465621948,0.6246246099472046,0.4855967164039612,roddy_events,overlaps_before_p_now,-7.5,CND_multimodal_late_fusion_,0.5141489361702127,CND_multimodal_late_fusion_-7
1,0.45727723836898804,0.4354243576526642,0.49836066365242004,roddy_events,overlaps_before_p_now,-7.5,CND_multimodal_late_fusion_,0.5435106382978723,CND_multimodal_late_fusion_-7
2,0.5329790711402893,0.54666668176651,0.5072463750839233,roddy_events,overlaps_before_p_now,-7.5,CND_multimodal_late_fusion_,0.500531914893617,CND_multimodal_late_fusion_-7
3,0.4109463691711426,0.4137931168079376,0.4055944085121155,roddy_events,overlaps_before_p_now,-7.5,CND_multimodal_late_fusion_,0.45882978723404255,CND_multimodal_late_fusion_-7
4,0.5313150882720947,0.5687500238418579,0.4609375,roddy_events,overlaps_before_p_now,-7.5,CND_multimodal_late_fusion_,0.5070212765957447,CND_multimodal_late_fusion_-7
0,0.4675964415073395,0.4351145029067993,0.5286624431610107,roddy_events,overlaps_before_p_future,-7.5,CND_multimodal_late_fusion_,0.5554255319148936,CND_multimodal_late_fusion_-7
1,0.3967922627925873,0.32773110270500183,0.526627242565155,roddy_events,overlaps_before_p_future,-7.5,CND_multimodal_late_fusion_,0.516595744680851,CND_multimodal_late_fusion_-7
2,0.6225959062576294,0.6819484233856201,0.5110132098197937,roddy_events,overlaps_before_p_future,-7.5,CND_multimodal_late_fusion_,0.5413829787234042,CND_multimodal_late_fusion_-7
3,0.4877479672431946,0.5129870176315308,0.44029849767684937,roddy_events,overlaps_before_p_future,-7.5,CND_multimodal_late_fusion_,0.5145744680851063,CND_multimodal_late_fusion_-7
4,0.5695726871490479,0.6186186075210571,0.47736626863479614,roddy_events,overlaps_before_p_future,-7.5,CND_multimodal_late_fusion_,0.5345744680851063,CND_multimodal_late_fusion_-7
0,0.5329346060752869,0.5594855546951294,0.4830188751220703,roddy_events,overlaps_after_p_now,-7.5,CND_multimodal_late_fusion_,0.5702127659574469,CND_multimodal_late_fusion_-7
1,0.5906702280044556,0.6129032373428345,0.548872172832489,roddy_events,overlaps_after_p_now,-7.5,CND_multimodal_late_fusion_,0.5935106382978723,CND_multimodal_late_fusion_-7
2,0.6337137818336487,0.7036011219024658,0.5023255944252014,roddy_events,overlaps_after_p_now,-7.5,CND_multimodal_late_fusion_,0.6077659574468085,CND_multimodal_late_fusion_-7
3,0.4686318635940552,0.4609929025173187,0.4829931855201721,roddy_events,overlaps_after_p_now,-7.5,CND_multimodal_late_fusion_,0.531595744680851,CND_multimodal_late_fusion_-7
